0 -514.341797689016 2.921786133350927E-002 2.919270554922819E-002 1 2.363129991953641E-002 2.361233528308890E-002 2 4.053289186253236E-002 4.051879109981972E-002 3 2.814951387093997E-002 2.814387560220937E-002 4 2.981488709345995E-002 2.979588571832946E-002 5 4.663347677424838E-002 4.662325760488813E-002 6 3.491870467062869E-002 3.490445739095224E-002 7 2.677349741960185E-002 2.675975057259252E-002
.241890 -514.341797646549 4.158374579823643E-002 4.157254637771400E-002 1 3.165614296028085E-002 3.166348719526755E-002 2 5.708410683021191E-002 5.706671126312897E-002 3 3.381670188058251E-002 3.379536058922780E-002 4 4.290846912321608E-002 4.289415841666261E-002 5 5.744439025663944E-002 5.743863826723494E-002 6 4.158667571383819E-002 4.157503698671910E-002 7 3.464623958077623E-002 3.463615950560713E-002
.483780 -514.341800156250 5.424797742106015E-002 5.436078530142559E-002 1 3.837915998450951E-002 3.839332022064174E-002 2 7.133422238189258E-002 7.136636889265195E-002 3 3.868797069890954E-002 3.873313623303275E-002 4 5.450437472917074E-002 5.452986940030044E-002 5 6.657933004265114E-002 6.662808511426903E-002 6 4.632924843383403E-002 4.634954975543074E-002 7 4.166653241866591E-002 4.168046594321782E-002
.725670 -514.341806233136 6.475070830892096E-002 6.482045064319614E-002 1 4.361603996170216E-002 4.360357292546325E-002 2 8.258138500069198E-002 8.260074879299990E-002 3 4.285937980401432E-002 4.287306775242321E-002 4 6.376843632384251E-002 6.380204100889141E-002 5 7.380516592057516E-002 7.383271995109252E-002 6 4.854347991341026E-002 4.853701152523415E-002 7 4.720019099414309E-002 4.723643135359896E-002
.967560 -514.341814555170 7.047232285277297E-002 7.054826099121823E-002 1 4.641823719429438E-002 4.645887588297882E-002 2 9.019376629147682E-002 9.022030827528639E-002 3 4.577967618776776E-002 4.582959688685254E-002 4 6.981421621936007E-002 6.986303944513164E-002 5 7.829991052803204E-002 7.833843249271732E-002 6 4.832335948811155E-002 4.830616584898502E-002 7 5.118253798486833E-002 5.119300657690525E-002
1.209450 -514.341826791871 7.316175454191284E-002 7.328761548769866E-002 1 4.665356590540379E-002 4.668005538427804E-002 2 9.414430847007685E-002 9.417323058013663E-002 3 4.748691464201820E-002 4.753817995981893E-002 4 7.215482748947187E-002 7.222961480088312E-002 5 7.987984433724075E-002 7.994161121277245E-002 6 4.605433922810127E-002 4.602217673295653E-002 7 5.358876991007983E-002 5.363657853804970E-002
1.451340 -514.341839757353 7.301559125773248E-002 7.311212200528101E-002 1 4.432760559033539E-002 4.432590143907380E-002 2 9.460761786417655E-002 9.459449959525797E-002 3 4.814027917459518E-002 4.817487285307504E-002 4 7.047711701500058E-002 7.051210077533582E-002 5 7.845648209375224E-002 7.845952507732018E-002 6 4.216412835850814E-002 4.212710605435060E-002 7 5.442763427481560E-002 5.444717297756501E-002
1.693230 -514.341845182629 6.344576757953053E-002 6.298075335676614E-002 1 3.950025853455532E-002 3.955941424466888E-002 2 9.181984647907675E-002 9.193615268591268E-002 3 4.792793476422429E-002 4.804424402069653E-002 4 6.467315615787042E-002 6.480428884307399E-002 5 7.396861796222921E-002 7.409561015046685E-002 6 3.694539929108019E-002 3.699311801004317E-002 7 5.362909985545150E-002 5.376846151009432E-002
1.935120 -514.341856096242 5.037273420717281E-002 5.044445910309967E-002 1 3.140495371733813E-002 3.146835974558009E-002 2 8.308605766119521E-002 8.315146176705855E-002 3 4.546589292657483E-002 4.560229970622638E-002 4 5.423393770894700E-002 5.428438029350481E-002 5 6.522794641508452E-002 6.530903278305990E-002 6 2.845392926566937E-002 2.846316714314196E-002 7 4.835132479792230E-002 4.845484898940882E-002
2.177010 -514.341863802676 4.134604824143680E-002 4.137081726842402E-002 1 2.142267136664435E-002 2.149920761710978E-002 2 7.250306432851235E-002 7.258589853298004E-002 3 4.102219166180653E-002 4.121174063785662E-002 4 4.205744375639658E-002 4.207351609499630E-002 5 5.416944974509731E-002 5.428467588176115E-002 6 1.937528493274121E-002 1.943660442570497E-002 7 4.150787014475624E-002 4.164706180446320E-002
2.418900 -514.341867373849 3.062051616884997E-002 3.060485130759757E-002 1 9.682149535622962E-003 9.785401619534997E-003 2 6.026258870815782E-002 6.035507021373146E-002 3 3.428886887128683E-002 3.450615638205757E-002 4 2.886154994765419E-002 2.885260649958576E-002 5 4.085105087609919E-002 4.099595109086303E-002 6 9.735817434432865E-003 9.801859083623776E-003 7 3.298545359641471E-002 3.315952449496064E-002
2.660790 -514.341861979961 1.202523219381364E-002 1.184352121127907E-002 1 -3.565494330595024E-003 -3.464595956167707E-003 2 4.664884669345183E-002 4.670987382840704E-002 3 2.524482777079541E-002 2.543403876132075E-002 4 1.538803399848240E-002 1.535718406536985E-002 5 2.540445575486007E-002 2.550593094716459E-002 6 -1.713230563336743E-004 -1.848945601028142E-004 7 2.260042826867200E-002 2.282485859316393E-002
2.902680 -514.341846680780 2.377609235096557E-003 2.418941288532101E-003 1 -1.842383083206203E-002 -1.832513466564963E-002 2 3.060631251488491E-002 3.074385776580440E-002 3 1.310766957555257E-002 1.333081097925386E-002 4 1.774363035045062E-003 1.821544937163670E-003 5 8.111471572787004E-003 8.264038335371862E-003 6 -1.011226877102381E-002 -1.039015222151934E-002 7 8.061577256217336E-003 8.658864929630132E-003
3.144570 -514.341838061870 -3.495123497047121E-003 -3.680143922825055E-003 1 -3.203696690086694E-002 -3.190975682225854E-002 2 1.694260517514483E-002 1.703224939482550E-002 3 1.910398928422683E-003 2.081789170667397E-003 4 -9.751271417620449E-003 -9.664219367378159E-003 5 -9.735598508547839E-003 -9.646589107516852E-003 6 -1.320448975640163E-002 -1.360650755434647E-002 7 -8.719746263587074E-003 -8.081143636514783E-003
3.386460 -514.341825838714 -1.446894454352800E-002 -1.421971405463963E-002 1 -4.603277565269719E-002 -4.594735249515652E-002 2 2.736218153194641E-003 2.824549566158828E-003 3 -1.016722849599881E-002 -1.002480198006015E-002 4 -2.050012054571489E-002 -2.036548041807791E-002 5 -2.763908121726498E-002 -2.763105105613101E-002 6 -1.520690435381039E-002 -1.453670465533589E-002 7 -2.755862585498209E-002 -2.800379763786807E-002
3.628350 -514.341809175998 -2.763377149811843E-002 -2.778443970911263E-002 1 -5.708390774920504E-002 -5.699886040386004E-002 2 -8.216357263227428E-003 -8.127203147622483E-003 3 -1.932919889852085E-002 -1.919022787779471E-002 4 -2.798927144576191E-002 -2.780750518076178E-002 5 -4.333012394606821E-002 -4.334445300425680E-002 6 -1.775536147764512E-002 -1.746151862066142E-002 7 -3.883181337304340E-002 -3.888902327555710E-002
3.870240 -514.341792863645 -4.613576427242436E-002 -4.602360876016274E-002 1 -6.539586618876368E-002 -6.534550667720868E-002 2 -1.684675103259003E-002 -1.681839529202355E-002 3 -2.624803116225301E-002 -2.619020749641772E-002 4 -3.303867641550837E-002 -3.292785276307057E-002 5 -5.447826443035969E-002 -5.455319232248542E-002 6 -2.104113479442122E-002 -2.095886358901403E-002 7 -4.434310111985629E-002 -4.434396236192093E-002
4.112130 -514.341772373962 -3.724777548846984E-002 -3.710193039125484E-002 1 -6.779517951985052E-002 -6.781508605756721E-002 2 -1.983288174965976E-002 -1.980878849268788E-002 3 -2.756454018244649E-002 -2.751394975411704E-002 4 -3.275694156529055E-002 -3.266882084109589E-002 5 -5.859359610250739E-002 -5.865003085240184E-002 6 -1.934526490168647E-002 -1.927916746567136E-002 7 -4.278446619397843E-002 -4.276437804060526E-002
4.354020 -514.341753743510 -2.688833046015626E-002 -2.703895774679629E-002 1 -6.160293182752760E-002 -6.161679460227882E-002 2 -1.499793805705810E-002 -1.502632161404443E-002 3 -2.079025164003059E-002 -2.079359632858344E-002 4 -2.455780921906728E-002 -2.453469672169438E-002 5 -5.375760679580394E-002 -5.382899606052704E-002 6 -9.811176255490323E-003 -9.819152487561289E-003 7 -3.220951048973970E-002 -3.223867954705847E-002
