0 -514.63892883 -514.46521385 -514.37324629 -514.35752842 -514.34591272 -514.33969734 -514.33152847
.241890 -514.63996746 -514.46708576 -514.37435485 -514.35893544 -514.34779683 -514.34106109 -514.33266461
.483780 -514.64127128 -514.46950933 -514.37567021 -514.36078725 -514.35005949 -514.34263510 -514.33408006
.725670 -514.64282321 -514.47244924 -514.37719614 -514.36305808 -514.35268733 -514.34436262 -514.33576129
.967560 -514.64456483 -514.47583136 -514.37891417 -514.36567706 -514.35562403 -514.34617349 -514.33768038
1.209450 -514.64641109 -514.47955604 -514.38079437 -514.36853384 -514.35878583 -514.34799373 -514.33980178
1.451340 -514.64825888 -514.48349935 -514.38280261 -514.37147324 -514.36205653 -514.34974986 -514.34207149
1.693230 -514.64999137 -514.48752566 -514.38490669 -514.37431132 -514.36530152 -514.35136996 -514.34442626
1.935120 -514.65143034 -514.49132797 -514.38699197 -514.37679361 -514.36828794 -514.35267151 -514.34664198
2.177010 -514.65244870 -514.49476617 -514.38894406 -514.37878652 -514.37085926 -514.35359217 -514.34861469
2.418900 -514.65292437 -514.49770004 -514.39062141 -514.38018905 -514.37285208 -514.35406864 -514.35022658
2.660790 -514.65275329 -514.50000655 -514.39187733 -514.38094738 -514.37411155 -514.35405951 -514.35135366
2.902680 -514.65184777 -514.50152573 -514.39253606 -514.38103739 -514.37451991 -514.35354609 -514.35178153
3.144570 -514.65027312 -514.50236622 -514.39263879 -514.38056049 -514.37404388 -514.35287465 -514.35138275
3.386460 -514.64804322 -514.50250330 -514.39215227 -514.37957212 -514.37270290 -514.35216916 -514.35002368
3.628350 -514.64533095 -514.50211657 -514.39123911 -514.37824891 -514.37064037 -514.35133826 -514.34817316
3.870240 -514.64234544 -514.50134817 -514.39004253 -514.37674450 -514.36814794 -514.35038069 -514.34614717
4.112130 -514.63938505 -514.50048344 -514.38884144 -514.37531838 -514.36558764 -514.34953908 -514.34428034
4.354020 -514.63676793 -514.49984521 -514.38795825 -514.37427629 -514.36330130 -514.34912202 -514.34291103
4.595910 -514.63475114 -514.49966007 -514.38761792 -514.37383596 -514.36160745 -514.34933912 -514.34227889
4.837800 -514.63347745 -514.50006522 -514.38795622 -514.37412753 -514.36069108 -514.35031611 -514.34252033
5.079690 -514.63295927 -514.50106691 -514.38898000 -514.37515729 -514.36059919 -514.35205146 -514.34363912
5.321580 -514.63303154 -514.50250171 -514.39052147 -514.37675683 -514.36120611 -514.35436967 -514.34545385
5.563470 -514.63343469 -514.50411133 -514.39231395 -514.37865854 -514.36228586 -514.35699836 -514.34767967
5.805360 -514.63385502 -514.50558701 -514.39403911 -514.38054315 -514.36355774 -514.35961255 -514.34996897
6.047250 -514.63400054 -514.50664803 -514.39540556 -514.38211781 -514.36476821 -514.36191137 -514.35199125
